,Placement Depth (m),Received Power (W),Noise Power (W),Attenuation,meter_distance_per_waves
24,5290.0,2.0119610527102368e-178,4.990125217502556e-16,5.8033167101924094e-08,16.510695060951853
25,5330.0,2.0119610527102368e-178,4.990125217502556e-16,2.758957445494921e-08,16.50951800546855
26,5370.0,2.0119610527102368e-178,4.990125217502556e-16,1.2746346428645465e-08,16.50834120168793
27,5410.0,2.0119610527102368e-178,4.990125217502556e-16,5.717447426251224e-09,16.507164649520305
28,5450.0,2.0119610527102368e-178,4.990125217502556e-16,2.48764542082607e-09,16.505988348876024
29,5490.0,2.0119610527102368e-178,4.990125217502556e-16,1.0488874580661009e-09,16.504812299665478
30,5520.0,2.0119610527102368e-178,4.990125217502556e-16,1.0255697135668503e-07,12.377837593657285
31,5550.0,2.0119610527102368e-178,4.990125217502556e-16,6.109294213676639e-08,12.377176313362067
32,5580.0,2.0119610527102368e-178,4.990125217502556e-16,3.587399829276981e-08,12.376515139041315
33,5610.0,2.0119610527102368e-178,4.990125217502556e-16,2.0758151534278196e-08,12.375854070666728
34,5640.0,2.0119610527102368e-178,4.990125217502556e-16,1.1832391212629516e-08,12.375193108210013
35,5670.0,2.0119610527102368e-178,4.990125217502556e-16,6.6417666659252965e-09,12.374532251642888
36,5700.0,2.0119610527102368e-178,4.990125217502556e-16,3.6700480521870386e-09,12.373871500937089
37,5730.0,2.0119610527102368e-178,4.990125217502556e-16,1.9956491172139697e-09,12.373210856064347
38,5760.0,2.0119610527102368e-178,4.990125217502556e-16,1.06749441905883e-09,12.372550316996417
39,5790.0,2.0119610527102368e-178,4.990125217502556e-16,5.615108547237137e-10,12.371889883705059
40,5820.0,2.0119610527102368e-178,4.990125217502556e-16,2.903362966703726e-10,12.371229556162048
41,5850.0,2.0119610527102368e-178,4.990125217502556e-16,1.4751359391785707e-10,12.370569334339166
42,5880.0,2.0119610527102368e-178,4.990125217502556e-16,7.361809085741777e-11,12.369909218208202
43,5910.0,2.0119610527102368e-178,4.990125217502556e-16,3.607368069277644e-11,12.36924920774096
44,5940.0,2.0119610527102368e-178,4.990125217502556e-16,1.734916950959192e-11,12.368589302909257
45,5960.0,2.0119610527102368e-178,4.990125217502556e-16,4.42059614691689e-08,8.245359640297059
46,5980.0,2.0119610527102368e-178,4.990125217502556e-16,3.147785175137368e-08,8.245066427482046
47,6000.0,2.0119610527102368e-178,4.990125217502556e-16,2.2284039965954476e-08,8.244773245945588
48,6020.0,2.0119610527102368e-178,4.990125217502556e-16,1.5682373477768604e-08,8.244480095682121
49,6040.0,2.0119610527102368e-178,4.990125217502556e-16,1.0970406955386537e-08,8.244186976686091
50,6060.0,2.0119610527102368e-178,4.990125217502556e-16,7.627644882719717e-09,8.243893888951934
51,6080.0,2.0119610527102368e-178,4.990125217502556e-16,5.270821510883976e-09,8.243600832474097
52,6100.0,2.0119610527102368e-178,4.990125217502556e-16,3.6195055068656916e-09,8.243307807247021
53,6120.0,2.0119610527102368e-178,4.990125217502556e-16,2.469823207550114e-09,8.243014813265159
54,6140.0,2.0119610527102368e-178,4.990125217502556e-16,1.6745203309877938e-09,8.242721850522953
55,6160.0,2.0119610527102368e-178,4.990125217502556e-16,1.1279368525152494e-09,8.242428919014854
56,6180.0,2.0119610527102368e-178,4.990125217502556e-16,7.547627446054594e-10,8.242136018735312
57,6200.0,2.0119610527102368e-178,4.990125217502556e-16,5.016820534245357e-10,8.241843149678779
58,6220.0,2.0119610527102368e-178,4.990125217502556e-16,3.312072861752443e-10,8.241550311839706
59,6240.0,2.0119610527102368e-178,4.990125217502556e-16,2.171624838495475e-10,8.241257505212552
60,6260.0,2.0119610527102368e-178,4.990125217502556e-16,1.4139802524829707e-10,8.24096472979177
61,6280.0,2.0119610527102368e-178,4.990125217502556e-16,9.141872649400372e-11,8.240671985571817
62,6300.0,2.0119610527102368e-178,4.990125217502556e-16,5.868397876160616e-11,8.240379272547154
63,6320.0,2.0119610527102368e-178,4.990125217502556e-16,3.739860540251592e-11,8.240086590712236
64,6340.0,2.0119610527102368e-178,4.990125217502556e-16,2.3659266471537774e-11,8.239793940061531
65,6360.0,2.0119610527102368e-178,4.990125217502556e-16,1.4856459508714473e-11,8.239501320589497
66,6380.0,2.0119610527102368e-178,4.990125217502556e-16,9.258813758598375e-12,8.2392087322906
67,6400.0,2.0119610527102368e-178,4.990125217502556e-16,5.726361693532652e-12,8.238916175159305
68,6420.0,2.0119610527102368e-178,4.990125217502556e-16,3.5143309851639246e-12,8.238623649190078
69,6440.0,2.0119610527102368e-178,4.990125217502556e-16,2.1399503198826182e-12,8.238331154377391
70,6460.0,2.0119610527102368e-178,4.990125217502556e-16,1.292760816795783e-12,8.238038690715708
71,6480.0,2.0119610527102368e-178,4.990125217502556e-16,7.747151995029417e-13,8.237746258199508
72,6500.0,2.0119610527102368e-178,4.990125217502556e-16,4.605014054372178e-13,8.237453856823253
73,6520.0,2.0119610527102368e-178,4.990125217502556e-16,2.7148137699290994e-13,8.237161486581424
74,6540.0,2.0119610527102368e-178,4.990125217502556e-16,1.5871726617755035e-13,8.236869147468497
75,6560.0,2.0119610527102368e-178,4.990125217502556e-16,9.20105944922083e-14,8.236576839478941
76,6580.0,2.0119610527102368e-178,4.990125217502556e-16,5.288532182032136e-14,8.236284562607242
77,6600.0,2.0119610527102368e-178,4.990125217502556e-16,3.013490861565093e-14,8.235992316847877
78,6620.0,2.0119610527102368e-178,4.990125217502556e-16,1.7021405573216654e-14,8.235700102195326
79,6640.0,2.0119610527102368e-178,4.990125217502556e-16,9.529383804648504e-15,8.235407918644068
80,6660.0,2.0119610527102368e-178,4.990125217502556e-16,5.2872611935736626e-15,8.235115766188592
81,6680.0,2.0119610527102368e-178,4.990125217502556e-16,2.9070037778004166e-15,8.234823644823376
82,6700.0,2.0119610527102368e-178,4.990125217502556e-16,1.5836576342128969e-15,8.234531554542915
83,6720.0,2.0119610527102368e-178,4.990125217502556e-16,8.54731113420529e-16,8.234239495341686
84,6740.0,2.0119610527102368e-178,4.990125217502556e-16,4.56984569414321e-16,8.233947467214188
85,6760.0,2.0119610527102368e-178,4.990125217502556e-16,2.4200721968988346e-16,8.233655470154904
86,6770.0,2.0119610527102368e-178,4.990125217502556e-16,1.2220186274242722e-08,4.116718245887533
87,6780.0,2.0119610527102368e-178,4.990125217502556e-16,1.038682141030571e-08,4.116645258270798
88,6790.0,2.0119610527102368e-178,4.990125217502556e-16,8.81770174744067e-09,4.116572274536041
89,6800.0,2.0119610527102368e-178,4.990125217502556e-16,7.47640673017123e-09,4.116499294682917
90,6810.0,2.0119610527102368e-178,4.990125217502556e-16,6.331288018359182e-09,4.116426318711083
91,6820.0,2.0119610527102368e-178,4.990125217502556e-16,5.354879584308503e-09,4.116353346620196
92,6830.0,2.0119610527102368e-178,4.990125217502556e-16,4.523375875469412e-09,4.11628037840991
93,6840.0,2.0119610527102368e-178,4.990125217502556e-16,3.816170824464973e-09,4.1162074140798826
94,6850.0,2.0119610527102368e-178,4.990125217502556e-16,3.215451174452822e-09,4.116134453629768
95,6860.0,2.0119610527102368e-178,4.990125217502556e-16,2.705838218328799e-09,4.116061497059225
96,6870.0,2.0119610527102368e-178,4.990125217502556e-16,2.2740726282911016e-09,4.115988544367909
97,6880.0,2.0119610527102368e-178,4.990125217502556e-16,1.908737581324209e-09,4.115915595555474
98,6890.0,2.0119610527102368e-178,4.990125217502556e-16,1.600015869481935e-09,4.115842650621578
99,6900.0,2.0119610527102368e-178,4.990125217502556e-16,1.3394771245769001e-09,4.115769709565878
100,6910.0,2.0119610527102368e-178,4.990125217502556e-16,1.1198916881060474e-09,4.11569677238803
101,6920.0,2.0119610527102368e-178,4.990125217502556e-16,9.3506802180423e-10,4.1156238390876885
102,6930.0,2.0119610527102368e-178,4.990125217502556e-16,7.797108849054347e-10,4.115550909664512
103,6940.0,2.0119610527102368e-178,4.990125217502556e-16,6.492978036091842e-10,4.115477984118158
104,6950.0,2.0119610527102368e-178,4.990125217502556e-16,5.399716288826595e-10,4.11540506244828
105,6960.0,2.0119610527102368e-178,4.990125217502556e-16,4.4844722290068135e-10,4.115332144654536
106,6970.0,2.0119610527102368e-178,4.990125217502556e-16,3.7193053434868944e-10,4.115259230736584
107,6980.0,2.0119610527102368e-178,4.990125217502556e-16,3.080485205357828e-10,4.115186320694079
108,6990.0,2.0119610527102368e-178,4.990125217502556e-16,2.547885517201943e-10,4.115113414526678
109,7000.0,2.0119610527102368e-178,4.990125217502556e-16,2.1044609203485189e-10,4.115040512234037
110,7010.0,2.0119610527102368e-178,4.990125217502556e-16,1.735795935852852e-10,4.114967613815813
111,7020.0,2.0119610527102368e-178,4.990125217502556e-16,1.4297166723209115e-10,4.114894719271666
112,7030.0,2.0119610527102368e-178,4.990125217502556e-16,1.175957066971508e-10,4.114821828601248
113,7040.0,2.0119610527102368e-178,4.990125217502556e-16,9.658724327577915e-11,4.11474894180422
114,7050.0,2.0119610527102368e-178,4.990125217502556e-16,7.921939781395712e-11,4.114676058880235
115,7060.0,2.0119610527102368e-178,4.990125217502556e-16,6.488187584481346e-11,4.114603179828954
116,7070.0,2.0119610527102368e-178,4.990125217502556e-16,5.306302189566703e-11,4.1145303046500326
117,7080.0,2.0119610527102368e-178,4.990125217502556e-16,4.333451092012856e-11,4.1144574333431265
118,7090.0,2.0119610527102368e-178,4.990125217502556e-16,3.533830943224048e-11,4.114384565907894
119,7100.0,2.0119610527102368e-178,4.990125217502556e-16,2.8775587003331617e-11,4.114311702343993
120,7110.0,2.0119610527102368e-178,4.990125217502556e-16,2.3397301034944265e-11,4.114238842651079
121,7120.0,2.0119610527102368e-178,4.990125217502556e-16,1.8996214784254005e-11,4.1141659868288105
122,7130.0,2.0119610527102368e-178,4.990125217502556e-16,1.5400141071517296e-11,4.114093134876844
123,7140.0,2.0119610527102368e-178,4.990125217502556e-16,1.2466232465793971e-11,4.114020286794837
124,7150.0,2.0119610527102368e-178,4.990125217502556e-16,1.0076163495560376e-11,4.113947442582448
125,7160.0,2.0119610527102368e-178,4.990125217502556e-16,8.13207198768685e-12,4.113874602239333
126,7170.0,2.0119610527102368e-178,4.990125217502556e-16,6.5531453802476e-12,4.113801765765151
127,7180.0,2.0119610527102368e-178,4.990125217502556e-16,5.2727541201444725e-12,4.113728933159557
128,7190.0,2.0119610527102368e-178,4.990125217502556e-16,4.236048347581949e-12,4.113656104422211
129,7200.0,2.0119610527102368e-178,4.990125217502556e-16,3.3979462548480146e-12,4.11358327955277
130,7210.0,2.0119610527102368e-178,4.990125217502556e-16,2.7214530254658586e-12,4.113510458550891
131,7220.0,2.0119610527102368e-178,4.990125217502556e-16,2.1762583231263387e-12,4.113437641416232
132,7230.0,2.0119610527102368e-178,4.990125217502556e-16,1.7375680952778623e-12,4.113364828148452
133,7240.0,2.0119610527102368e-178,4.990125217502556e-16,1.3851331489733737e-12,4.113292018747206
134,7250.0,2.0119610527102368e-178,4.990125217502556e-16,1.102442692187623e-12,4.113219213212153
135,7260.0,2.0119610527102368e-178,4.990125217502556e-16,8.760559402358282e-13,4.113146411542951
136,7270.0,2.0119610527102368e-178,4.990125217502556e-16,6.95049076395322e-13,4.11307361373926
137,7280.0,2.0119610527102368e-178,4.990125217502556e-16,5.505584265649234e-13,4.113000819800735
138,7290.0,2.0119610527102368e-178,4.990125217502556e-16,4.354037456157401e-13,4.112928029727035
139,7300.0,2.0119610527102368e-178,4.990125217502556e-16,3.437780927645789e-13,4.112855243517818
140,7310.0,2.0119610527102368e-178,4.990125217502556e-16,2.7099295991013757e-13,4.112782461172743
141,7320.0,2.0119610527102368e-178,4.990125217502556e-16,2.1326916687009345e-13,4.112709682691467
142,7330.0,2.0119610527102368e-178,4.990125217502556e-16,1.6756559976879325e-13,4.112636908073647
143,7340.0,2.0119610527102368e-178,4.990125217502556e-16,1.314391857375396e-13,4.112564137318943
144,7350.0,2.0119610527102368e-178,4.990125217502556e-16,1.0293060507711695e-13,4.112491370427013
145,7360.0,2.0119610527102368e-178,4.990125217502556e-16,8.0471172498581e-14,4.112418607397516
146,7370.0,2.0119610527102368e-178,4.990125217502556e-16,6.280709898480827e-14,4.112345848230109
147,7380.0,2.0119610527102368e-178,4.990125217502556e-16,4.893799832402517e-14,4.1122730929244495
148,7390.0,2.0119610527102368e-178,4.990125217502556e-16,3.8067047246528225e-14,4.1122003414801975
149,7400.0,2.0119610527102368e-178,4.990125217502556e-16,2.956066223994057e-14,4.112127593897012
150,7410.0,2.0119610527102368e-178,4.990125217502556e-16,2.291593391571435e-14,4.11205485017455
151,7420.0,2.0119610527102368e-178,4.990125217502556e-16,1.773437348880335e-14,4.111982110312471
152,7430.0,2.0119610527102368e-178,4.990125217502556e-16,1.3700785893136719e-14,4.111909374310432
153,7440.0,2.0119610527102368e-178,4.990125217502556e-16,1.0566299077950181e-14,4.111836642168095
154,7450.0,2.0119610527102368e-178,4.990125217502556e-16,8.13475654059096e-15,4.111763913885115
155,7460.0,2.0119610527102368e-178,4.990125217502556e-16,6.251826411604981e-15,4.111691189461151
156,7470.0,2.0119610527102368e-178,4.990125217502556e-16,4.7963006860125686e-15,4.111618468895865
157,7480.0,2.0119610527102368e-178,4.990125217502556e-16,3.67315691435298e-15,4.111545752188913
158,7490.0,2.0119610527102368e-178,4.990125217502556e-16,2.8080355344702095e-15,4.111473039339955
159,7500.0,2.0119610527102368e-178,4.990125217502556e-16,2.1428521391291036e-15,4.111400330348649
160,7510.0,2.0119610527102368e-178,4.990125217502556e-16,1.632317920894367e-15,4.111327625214653
161,7520.0,2.0119610527102368e-178,4.990125217502556e-16,1.2411854671038303e-15,4.1112549239376275
162,7530.0,2.0119610527102368e-178,4.990125217502556e-16,9.420727828115681e-16,4.111182226517233
163,7540.0,2.0119610527102368e-178,4.990125217502556e-16,7.137473812070015e-16,4.111109532953126
164,7550.0,2.0119610527102368e-178,4.990125217502556e-16,5.397757261594195e-16,4.111036843244965
165,7560.0,2.0119610527102368e-178,4.990125217502556e-16,4.0746225307517373e-16,4.110964157392411
166,7570.0,2.0119610527102368e-178,4.990125217502556e-16,3.0701746668546465e-16,4.110891475395125
167,7580.0,2.0119610527102368e-178,4.990125217502556e-16,2.3090690371005214e-16,4.110818797252762
168,7590.0,2.0119610527102368e-178,4.990125217502556e-16,1.733426173168126e-16,4.110746122964982
169,7600.0,2.0119610527102368e-178,4.990125217502556e-16,1.2988674958648335e-16,4.110673452531447
170,7610.0,2.0119610527102368e-178,4.990125217502556e-16,9.714308406901938e-17,4.110600785951814
171,7620.0,2.0119610527102368e-178,4.990125217502556e-16,7.251751967912429e-17,4.110528123225743
172,7630.0,2.0119610527102368e-178,4.990125217502556e-16,5.4032429067058766e-17,4.110455464352893
173,7640.0,2.0119610527102368e-178,4.990125217502556e-16,4.0183061651129944e-17,4.110382809332925
174,7650.0,2.0119610527102368e-178,4.990125217502556e-16,2.9826687650091e-17,4.110310158165498
175,7660.0,2.0119610527102368e-178,4.990125217502556e-16,2.2097187176490958e-17,4.11023751085027
176,7670.0,2.0119610527102368e-178,4.990125217502556e-16,1.633937455779338e-17,4.110164867386902
177,7680.0,2.0119610527102368e-178,4.990125217502556e-16,1.2058598476187585e-17,4.110092227775052
178,7690.0,2.0119610527102368e-178,4.990125217502556e-16,8.882142248253206e-18,4.110019592014383
179,7700.0,2.0119610527102368e-178,4.990125217502556e-16,6.529720864789661e-18,4.10994696010455
180,7710.0,2.0119610527102368e-178,4.990125217502556e-16,4.790976448488426e-18,4.109874332045217
181,7720.0,2.0119610527102368e-178,4.990125217502556e-16,3.508346789625591e-18,4.109801707836042
182,7730.0,2.0119610527102368e-178,4.990125217502556e-16,2.564050619439724e-18,4.109729087476685
183,7740.0,2.0119610527102368e-178,4.990125217502556e-16,1.8702205349312007e-18,4.109656470966806
184,7750.0,2.0119610527102368e-178,4.990125217502556e-16,1.3614376309776893e-18,4.109583858306064
185,7760.0,2.0119610527102368e-178,4.990125217502556e-16,9.89094864882811e-19,4.109511249494121
186,7770.0,2.0119610527102368e-178,4.990125217502556e-16,7.171499688192789e-19,4.109438644530634
187,7780.0,2.0119610527102368e-178,4.990125217502556e-16,5.189319889946872e-19,4.109366043415267
188,7790.0,2.0119610527102368e-178,4.990125217502556e-16,3.7474506020580367e-19,4.109293446147676
189,7800.0,2.0119610527102368e-178,4.990125217502556e-16,2.7007414304575493e-19,4.109220852727523
190,7810.0,2.0119610527102368e-178,4.990125217502556e-16,1.9424431861298266e-19,4.109148263154469
191,7820.0,2.0119610527102368e-178,4.990125217502556e-16,1.3942109678107367e-19,4.109075677428174
192,7830.0,2.0119610527102368e-178,4.990125217502556e-16,9.986657368555699e-20,4.109003095548297
193,7840.0,2.0119610527102368e-178,4.990125217502556e-16,7.138713223869936e-20,4.108930517514499
194,7850.0,2.0119610527102368e-178,4.990125217502556e-16,5.0924234559665415e-20,4.1088579433264405
195,7860.0,2.0119610527102368e-178,4.990125217502556e-16,3.6251880652287865e-20,4.108785372983781
196,7870.0,2.0119610527102368e-178,4.990125217502556e-16,2.575340828937689e-20,4.108712806486182
197,7880.0,2.0119610527102368e-178,4.990125217502556e-16,1.8257180943587016e-20,4.108640243833304
198,7890.0,2.0119610527102368e-178,4.990125217502556e-16,1.2915887995533963e-20,4.1085676850248065
199,7900.0,2.0119610527102368e-178,4.990125217502556e-16,9.11807346258423e-21,4.108495130060351
200,7910.0,2.0119610527102368e-178,4.990125217502556e-16,6.4234286809837675e-21,4.1084225789395985
201,7920.0,2.0119610527102368e-178,4.990125217502556e-16,4.515568974675662e-21,4.108350031662208
202,7930.0,2.0119610527102368e-178,4.990125217502556e-16,3.1676455182616864e-21,4.10827748822784
203,7940.0,2.0119610527102368e-178,4.990125217502556e-16,2.2173587915499932e-21,4.108204948636159
204,7950.0,2.0119610527102368e-178,4.990125217502556e-16,1.548843257211228e-21,4.10813241288682
205,7960.0,2.0119610527102368e-178,4.990125217502556e-16,1.0795627250041298e-21,4.108059880979489
206,7970.0,2.0119610527102368e-178,4.990125217502556e-16,7.508514731449382e-22,4.107987352913824
207,7980.0,2.0119610527102368e-178,4.990125217502556e-16,5.211020552798576e-22,4.107914828689487
208,7990.0,2.0119610527102368e-178,4.990125217502556e-16,3.6087017722338613e-22,4.107842308306138
209,8000.0,2.0119610527102368e-178,4.990125217502556e-16,2.4936502498654924e-22,4.107769791763437
210,8010.0,2.0119610527102368e-178,4.990125217502556e-16,1.7193857842264801e-22,4.10769727906105
211,8020.0,2.0119610527102368e-178,4.990125217502556e-16,1.1829361008250815e-22,4.1076247701986315
212,8030.0,2.0119610527102368e-178,4.990125217502556e-16,8.120753777851045e-23,4.107552265175847
213,8040.0,2.0119610527102368e-178,4.990125217502556e-16,5.562569653532594e-23,4.107479763992357
214,8050.0,2.0119610527102368e-178,4.990125217502556e-16,3.8018556487772813e-23,4.1074072666478205
215,8060.0,2.0119610527102368e-178,4.990125217502556e-16,2.5927093035717375e-23,4.1073347731419
216,8070.0,2.0119610527102368e-178,4.990125217502556e-16,1.7641970500286888e-23,4.107262283474258
217,8080.0,2.0119610527102368e-178,4.990125217502556e-16,1.1977673265913513e-23,4.107189797644554
218,8090.0,2.0119610527102368e-178,4.990125217502556e-16,8.113850501280993e-24,4.1071173156524505
219,8100.0,2.0119610527102368e-178,4.990125217502556e-16,5.484130700986904e-24,4.107044837497608
220,8110.0,2.0119610527102368e-178,4.990125217502556e-16,3.6983836148416644e-24,4.10697236317969
221,8120.0,2.0119610527102368e-178,4.990125217502556e-16,2.488494086466083e-24,4.1068998926983555
222,8130.0,2.0119610527102368e-178,4.990125217502556e-16,1.670624793877757e-24,4.1068274260532664
223,8140.0,2.0119610527102368e-178,4.990125217502556e-16,1.119015403252964e-24,4.106754963244085
224,8150.0,2.0119610527102368e-178,4.990125217502556e-16,7.478340644264758e-25,4.106682504270473
225,8160.0,2.0119610527102368e-178,4.990125217502556e-16,4.986360676922502e-25,4.106610049132092
226,8170.0,2.0119610527102368e-178,4.990125217502556e-16,3.3171770726826926e-25,4.106537597828602
227,8180.0,2.0119610527102368e-178,4.990125217502556e-16,2.201696348223022e-25,4.106465150359667
228,8190.0,2.0119610527102368e-178,4.990125217502556e-16,1.4579656659485584e-25,4.106392706724948
229,8200.0,2.0119610527102368e-178,4.990125217502556e-16,9.63242446910293e-26,4.106320266924107
230,8210.0,2.0119610527102368e-178,4.990125217502556e-16,6.349210544035529e-26,4.106247830956805
231,8220.0,2.0119610527102368e-178,4.990125217502556e-16,4.1753898795389513e-26,4.106175398822705
232,8230.0,2.0119610527102368e-178,4.990125217502556e-16,2.739459878611406e-26,4.1061029705214676
233,8240.0,2.0119610527102368e-178,4.990125217502556e-16,1.793167682106984e-26,4.1060305460527555
234,8250.0,2.0119610527102368e-178,4.990125217502556e-16,1.1710147989950005e-26,4.105958125416231
235,8260.0,2.0119610527102368e-178,4.990125217502556e-16,7.62933856937122e-27,4.105885708611557
236,8270.0,2.0119610527102368e-178,4.990125217502556e-16,4.958975338979091e-27,4.105813295638393
237,8280.0,2.0119610527102368e-178,4.990125217502556e-16,3.215697047392945e-27,4.105740886496404
238,8290.0,2.0119610527102368e-178,4.990125217502556e-16,2.0803385442617256e-27,4.1056684811852495
239,8300.0,2.0119610527102368e-178,4.990125217502556e-16,1.3426605805334987e-27,4.105596079704593
240,8310.0,2.0119610527102368e-178,4.990125217502556e-16,8.64508863627442e-28,4.105523682054098
241,8320.0,2.0119610527102368e-178,4.990125217502556e-16,5.553174718947427e-28,4.105451288233426
242,8330.0,2.0119610527102368e-178,4.990125217502556e-16,3.5586036508220662e-28,4.105378898242239
243,8340.0,2.0119610527102368e-178,4.990125217502556e-16,2.2750033908495137e-28,4.1053065120801975
244,8350.0,2.0119610527102368e-178,4.990125217502556e-16,1.4509298230884602e-28,4.105234129746967
245,8360.0,2.0119610527102368e-178,4.990125217502556e-16,9.231462622686076e-29,4.10516175124221
246,8370.0,2.0119610527102368e-178,4.990125217502556e-16,5.859387559158299e-29,4.105089376565586
247,8380.0,2.0119610527102368e-178,4.990125217502556e-16,3.710132507399752e-29,4.10501700571676
248,8390.0,2.0119610527102368e-178,4.990125217502556e-16,2.343581304107042e-29,4.104944638695393
249,8400.0,2.0119610527102368e-178,4.990125217502556e-16,1.4768010507270863e-29,4.104872275501149
250,8410.0,2.0119610527102368e-178,4.990125217502556e-16,9.283533646856103e-30,4.104799916133691
251,8420.0,2.0119610527102368e-178,4.990125217502556e-16,5.821729482594903e-30,4.104727560592681
252,8430.0,2.0119610527102368e-178,4.990125217502556e-16,3.641968393656122e-30,4.104655208877783
253,8440.0,2.0119610527102368e-178,4.990125217502556e-16,2.272813861602574e-30,4.104582860988656
254,8450.0,2.0119610527102368e-178,4.990125217502556e-16,1.414924442330144e-30,4.104510516924967
255,8460.0,2.0119610527102368e-178,4.990125217502556e-16,8.787037609612257e-31,4.104438176686378
256,8470.0,2.0119610527102368e-178,4.990125217502556e-16,5.443644933462705e-31,4.104365840272549
257,8480.0,2.0119610527102368e-178,4.990125217502556e-16,3.364134987693899e-31,4.104293507683147
258,8490.0,2.0119610527102368e-178,4.990125217502556e-16,2.073918301964739e-31,4.1042211789178324
259,8500.0,2.0119610527102368e-178,4.990125217502556e-16,1.2753894156091401e-31,4.10414885397627
260,8510.0,2.0119610527102368e-178,4.990125217502556e-16,7.823935701614426e-32,4.104076532858122
261,8520.0,2.0119610527102368e-178,4.990125217502556e-16,4.7878158957020506e-32,4.104004215563052
262,8530.0,2.0119610527102368e-178,4.990125217502556e-16,2.922656410384963e-32,4.1039319020907215
263,8540.0,2.0119610527102368e-178,4.990125217502556e-16,1.7796914671982757e-32,4.103859592440794
264,8550.0,2.0119610527102368e-178,4.990125217502556e-16,1.0810277321217838e-32,4.103787286612936
265,8560.0,2.0119610527102368e-178,4.990125217502556e-16,6.550171630556842e-33,4.103714984606807
266,8570.0,2.0119610527102368e-178,4.990125217502556e-16,3.9590488338295226e-33,4.103642686422074
267,8580.0,2.0119610527102368e-178,4.990125217502556e-16,2.386986817281774e-33,4.103570392058396
268,8590.0,2.0119610527102368e-178,4.990125217502556e-16,1.4355848121275161e-33,4.10349810151544
269,8600.0,2.0119610527102368e-178,4.990125217502556e-16,8.612437710448961e-34,4.1034258147928675
270,8610.0,2.0119610527102368e-178,4.990125217502556e-16,5.153953675809854e-34,4.103353531890343
271,8620.0,2.0119610527102368e-178,4.990125217502556e-16,3.076599191894759e-34,4.103281252807529
272,8630.0,2.0119610527102368e-178,4.990125217502556e-16,1.8319608363073378e-34,4.1032089775440905
273,8640.0,2.0119610527102368e-178,4.990125217502556e-16,1.088116015243516e-34,4.103136706099691
274,8650.0,2.0119610527102368e-178,4.990125217502556e-16,6.446840389317093e-35,4.103064438473993
275,8660.0,2.0119610527102368e-178,4.990125217502556e-16,3.810046882604386e-35,4.102992174666661
276,8670.0,2.0119610527102368e-178,4.990125217502556e-16,2.2460759537553408e-35,4.10291991467736
277,8680.0,2.0119610527102368e-178,4.990125217502556e-16,1.3207735067477975e-35,4.10284765850575
278,8690.0,2.0119610527102368e-178,4.990125217502556e-16,7.747135819561256e-36,4.102775406151499
279,8700.0,2.0119610527102368e-178,4.990125217502556e-16,4.532753106030798e-36,4.102703157614269
280,8710.0,2.0119610527102368e-178,4.990125217502556e-16,2.6453932352406505e-36,4.102630912893724
