,Placement Depth (m),Received Power (W),Noise Power (W),Attenuation,meter_distance_per_waves
25,5480.0,5.6463821353975365e-28,4.987572271725434e-16,8.734645993208437e-09,1585.8620906965223
26,5530.0,5.6463821353975365e-28,4.987572271725434e-16,4.422324545490433e-09,1585.720866500204
27,5570.0,5.6463821353975365e-28,4.987572271725434e-16,1.2599655567715224e-07,1268.4750371286798
28,5610.0,5.6463821353975365e-28,4.987572271725434e-16,8.043894490476457e-08,1268.384697091566
29,5650.0,5.6463821353975365e-28,4.987572271725434e-16,5.1054821038227836e-08,1268.2943763535948
30,5690.0,5.6463821353975365e-28,4.987572271725434e-16,3.221566746782313e-08,1268.2040749078951
31,5730.0,5.6463821353975365e-28,4.987572271725434e-16,2.020936029330383e-08,1268.1137927476002
32,5770.0,5.6463821353975365e-28,4.987572271725434e-16,1.2603352204427023e-08,1268.0235298658463
33,5810.0,5.6463821353975365e-28,4.987572271725434e-16,7.813736455059181e-09,1267.933286255773
34,5850.0,5.6463821353975365e-28,4.987572271725434e-16,4.815706000654737e-09,1267.8430619105243
35,5890.0,5.6463821353975365e-28,4.987572271725434e-16,2.950376263087852e-09,1267.752856823247
36,5930.0,5.6463821353975365e-28,4.987572271725434e-16,1.7967899079969335e-09,1267.6626709870905
37,5970.0,5.6463821353975365e-28,4.987572271725434e-16,1.08768841604562e-09,1267.5725043952084
38,6010.0,5.6463821353975365e-28,4.987572271725434e-16,6.544592745504709e-10,1267.482357040758
39,6050.0,5.6463821353975365e-28,4.987572271725434e-16,3.913939868983993e-10,1267.392228916899
40,6080.0,5.6463821353975365e-28,4.987572271725434e-16,6.256596483589924e-08,950.4850366709395
41,6110.0,5.6463821353975365e-28,4.987572271725434e-16,4.657140909880008e-08,950.4343585222709
42,6140.0,5.6463821353975365e-28,4.987572271725434e-16,3.45750442619612e-08,950.3836884789407
43,6170.0,5.6463821353975365e-28,4.987572271725434e-16,2.560128122656451e-08,950.3330265387884
44,6200.0,5.6463821353975365e-28,4.987572271725434e-16,1.8906430020465516e-08,950.2823726996546
45,6230.0,5.6463821353975365e-28,4.987572271725434e-16,1.3925133592304635e-08,950.2317269593802
46,6260.0,5.6463821353975365e-28,4.987572271725434e-16,1.0228788693911074e-08,950.1810893158076
47,6290.0,5.6463821353975365e-28,4.987572271725434e-16,7.493365274792942e-09,950.1304597667797
48,6320.0,5.6463821353975365e-28,4.987572271725434e-16,5.474572405726624e-09,950.0798383101398
49,6350.0,5.6463821353975365e-28,4.987572271725434e-16,3.988749361148683e-09,950.029224943733
50,6380.0,5.6463821353975365e-28,4.987572271725434e-16,2.8982048402184115e-09,949.978619665404
51,6410.0,5.6463821353975365e-28,4.987572271725434e-16,2.1000017219567172e-09,949.9280224729989
52,6440.0,5.6463821353975365e-28,4.987572271725434e-16,1.5174026872147376e-09,949.8774333643651
53,6470.0,5.6463821353975365e-28,4.987572271725434e-16,1.0933645389348246e-09,949.8268523373499
54,6500.0,5.6463821353975365e-28,4.987572271725434e-16,7.856051292549973e-10,949.7762793898021
55,6530.0,5.6463821353975365e-28,4.987572271725434e-16,5.628737913641189e-10,949.7257145195704
56,6560.0,5.6463821353975365e-28,4.987572271725434e-16,4.021400160208552e-10,949.6751577245054
57,6590.0,5.6463821353975365e-28,4.987572271725434e-16,2.8648059971019367e-10,949.624609002458
58,6620.0,5.6463821353975365e-28,4.987572271725434e-16,2.034964746595706e-10,949.5740683512798
59,6650.0,5.6463821353975365e-28,4.987572271725434e-16,1.4412999323709994e-10,949.5235357688232
60,6680.0,5.6463821353975365e-28,4.987572271725434e-16,1.0178403915858347e-10,949.4730112529417
61,6710.0,5.6463821353975365e-28,4.987572271725434e-16,7.166792881681444e-11,949.422494801489
62,6740.0,5.6463821353975365e-28,4.987572271725434e-16,5.031319422785644e-11,949.3719864123206
63,6770.0,5.6463821353975365e-28,4.987572271725434e-16,3.521622418978391e-11,949.3214860832918
64,6800.0,5.6463821353975365e-28,4.987572271725434e-16,2.457534076150775e-11,949.2709938122592
65,6830.0,5.6463821353975365e-28,4.987572271725434e-16,1.7097954668371634e-11,949.2205095970801
66,6860.0,5.6463821353975365e-28,4.987572271725434e-16,1.1859561395514287e-11,949.1700334356124
67,6890.0,5.6463821353975365e-28,4.987572271725434e-16,8.200964913228157e-12,949.1195653257154
68,6910.0,5.6463821353975365e-28,4.987572271725434e-16,3.308123962954454e-08,632.7183430200937
69,6930.0,5.6463821353975365e-28,4.987572271725434e-16,2.801487027492761e-08,632.6959187110849
70,6950.0,5.6463821353975365e-28,4.987572271725434e-16,2.3702602106737602e-08,632.6734967861416
71,6970.0,5.6463821353975365e-28,4.987572271725434e-16,2.0035603831782378e-08,632.6510772448414
72,6990.0,5.6463821353975365e-28,4.987572271725434e-16,1.6920230553220438e-08,632.628660086762
73,7010.0,5.6463821353975365e-28,4.987572271725434e-16,1.4275981701051751e-08,632.6062453114812
74,7030.0,5.6463821353975365e-28,4.987572271725434e-16,1.2033722477088868e-08,632.583832918577
75,7050.0,5.6463821353975365e-28,4.987572271725434e-16,1.0134136351351945e-08,632.561422907627
76,7070.0,5.6463821353975365e-28,4.987572271725434e-16,8.526379938789555e-09,632.53901527821
77,7090.0,5.6463821353975365e-28,4.987572271725434e-16,7.166914961115916e-09,632.5166100299036
78,7110.0,5.6463821353975365e-28,4.987572271725434e-16,6.018495000661726e-09,632.4942071622863
79,7130.0,5.6463821353975365e-28,4.987572271725434e-16,5.049287419882498e-09,632.4718066749367
80,7150.0,5.6463821353975365e-28,4.987572271725434e-16,4.232113186364171e-09,632.4494085674332
81,7170.0,5.6463821353975365e-28,4.987572271725434e-16,3.543789440342133e-09,632.4270128393546
82,7190.0,5.6463821353975365e-28,4.987572271725434e-16,2.9645614984126644e-09,632.4046194902793
83,7210.0,5.6463821353975365e-28,4.987572271725434e-16,2.477612629005413e-09,632.3822285197864
84,7230.0,5.6463821353975365e-28,4.987572271725434e-16,2.0686413855127575e-09,632.3598399274547
85,7250.0,5.6463821353975365e-28,4.987572271725434e-16,1.7254975626552382e-09,632.3374537128634
86,7270.0,5.6463821353975365e-28,4.987572271725434e-16,1.4378689694962744e-09,632.3150698755915
87,7290.0,5.6463821353975365e-28,4.987572271725434e-16,1.197012205408779e-09,632.2926884152185
88,7310.0,5.6463821353975365e-28,4.987572271725434e-16,9.95521498395494e-10,632.2703093313235
89,7330.0,5.6463821353975365e-28,4.987572271725434e-16,8.271304320549693e-10,632.2479326234863
90,7350.0,5.6463821353975365e-28,4.987572271725434e-16,6.865420603232752e-10,632.225558291286
91,7370.0,5.6463821353975365e-28,4.987572271725434e-16,5.692834987676879e-10,632.2031863343027
92,7390.0,5.6463821353975365e-28,4.987572271725434e-16,4.715815973609241e-10,632.180816752116
93,7410.0,5.6463821353975365e-28,4.987572271725434e-16,3.902567509654831e-10,632.1584495443058
94,7430.0,5.6463821353975365e-28,4.987572271725434e-16,3.226322979035747e-10,632.136084710452
95,7450.0,5.6463821353975365e-28,4.987572271725434e-16,2.6645730082067116e-10,632.113722250135
96,7470.0,5.6463821353975365e-28,4.987572271725434e-16,2.1984080364848615e-10,632.0913621629347
97,7490.0,5.6463821353975365e-28,4.987572271725434e-16,1.8119591922372724e-10,632.0690044484315
98,7510.0,5.6463821353975365e-28,4.987572271725434e-16,1.491923287978872e-10,632.0466491062057
99,7530.0,5.6463821353975365e-28,4.987572271725434e-16,1.2271597150343052e-10,632.0242961358381
100,7550.0,5.6463821353975365e-28,4.987572271725434e-16,1.0083487255425012e-10,632.0019455369089
101,7570.0,5.6463821353975365e-28,4.987572271725434e-16,8.277020684670752e-11,631.979597308999
102,7590.0,5.6463821353975365e-28,4.987572271725434e-16,6.78718225929623e-11,631.9572514516894
103,7610.0,5.6463821353975365e-28,4.987572271725434e-16,5.559756021518992e-11,631.934907964561
104,7630.0,5.6463821353975365e-28,4.987572271725434e-16,4.5495797202488316e-11,631.9125668471946
105,7650.0,5.6463821353975365e-28,4.987572271725434e-16,3.7190731952853354e-11,631.8902280991715
106,7670.0,5.6463821353975365e-28,4.987572271725434e-16,3.036999051856909e-11,631.867891720073
107,7690.0,5.6463821353975365e-28,4.987572271725434e-16,2.4774201157973542e-11,631.8455577094801
108,7710.0,5.6463821353975365e-28,4.987572271725434e-16,2.0188233993116793e-11,631.8232260669745
109,7730.0,5.6463821353975365e-28,4.987572271725434e-16,1.6433848037140296e-11,631.8008967921378
110,7750.0,5.6463821353975365e-28,4.987572271725434e-16,1.3363526395489258e-11,631.7785698845515
111,7770.0,5.6463821353975365e-28,4.987572271725434e-16,1.0855313439578876e-11,631.7562453437974
112,7790.0,5.6463821353975365e-28,4.987572271725434e-16,8.80849596440865e-12,631.7339231694575
113,7810.0,5.6463821353975365e-28,4.987572271725434e-16,7.13999443685839e-12,631.7116033611135
114,7830.0,5.6463821353975365e-28,4.987572271725434e-16,5.781350995115777e-12,631.6892859183479
115,7850.0,5.6463821353975365e-28,4.987572271725434e-16,4.676218371299837e-12,631.6669708407421
116,7870.0,5.6463821353975365e-28,4.987572271725434e-16,3.778268810990231e-12,631.6446581278792
117,7890.0,5.6463821353975365e-28,4.987572271725434e-16,3.049454728697105e-12,631.6223477793411
118,7910.0,5.6463821353975365e-28,4.987572271725434e-16,2.4585635898046133e-12,631.6000397947105
119,7930.0,5.6463821353975365e-28,4.987572271725434e-16,1.980018625266029e-12,631.5777341735696
120,7950.0,5.6463821353975365e-28,4.987572271725434e-16,1.5928847047417592e-12,631.5554309155016
121,7970.0,5.6463821353975365e-28,4.987572271725434e-16,1.2800452228344295e-12,631.533130020089
122,7990.0,5.6463821353975365e-28,4.987572271725434e-16,1.027521368392964e-12,631.5108314869146
123,8010.0,5.6463821353975365e-28,4.987572271725434e-16,8.239098001724644e-13,631.4885353155618
124,8030.0,5.6463821353975365e-28,4.987572271725434e-16,6.59918673330972e-13,631.4662415056132
125,8050.0,5.6463821353975365e-28,4.987572271725434e-16,5.279852614224119e-13,631.4439500566523
126,8070.0,5.6463821353975365e-28,4.987572271725434e-16,4.2196119261957786e-13,631.4216609682624
127,8090.0,5.6463821353975365e-28,4.987572271725434e-16,3.36853647848473e-13,631.3993742400266
128,8110.0,5.6463821353975365e-28,4.987572271725434e-16,2.686128213278164e-13,631.3770898715288
129,8130.0,5.6463821353975365e-28,4.987572271725434e-16,2.139575793926078e-13,631.3548078623523
130,8150.0,5.6463821353975365e-28,4.987572271725434e-16,1.7023262132400726e-13,631.3325282120812
131,8170.0,5.6463821353975365e-28,4.987572271725434e-16,1.3529158854708008e-13,631.310250920299
132,8190.0,5.6463821353975365e-28,4.987572271725434e-16,1.0740152187352523e-13,631.2879759865897
133,8210.0,5.6463821353975365e-28,4.987572271725434e-16,8.516486082767902e-14,631.2657034105373
134,8230.0,5.6463821353975365e-28,4.987572271725434e-16,6.745584017140133e-14,631.2434331917259
135,8250.0,5.6463821353975365e-28,4.987572271725434e-16,5.336868820577168e-14,631.2211653297397
136,8270.0,5.6463821353975365e-28,4.987572271725434e-16,4.217548754249771e-14,631.1988998241633
137,8290.0,5.6463821353975365e-28,4.987572271725434e-16,3.3291937184264384e-14,631.1766366745808
138,8310.0,5.6463821353975365e-28,4.987572271725434e-16,2.6249567861207526e-14,631.1543758805769
139,8330.0,5.6463821353975365e-28,4.987572271725434e-16,2.067322149658274e-14,631.1321174417363
140,8350.0,5.6463821353975365e-28,4.987572271725434e-16,1.6262819521642688e-14,631.1098613576437
141,8370.0,5.6463821353975365e-28,4.987572271725434e-16,1.2778621150503682e-14,631.0876076278837
142,8390.0,5.6463821353975365e-28,4.987572271725434e-16,1.0029318034847589e-14,631.0653562520415
143,8410.0,5.6463821353975365e-28,4.987572271725434e-16,7.86243126920126e-15,631.0431072297022
144,8430.0,5.6463821353975365e-28,4.987572271725434e-16,6.156574949917286e-15,631.0208605604507
145,8450.0,5.6463821353975365e-28,4.987572271725434e-16,4.81523110264122e-15,630.9986162438724
146,8470.0,5.6463821353975365e-28,4.987572271725434e-16,3.76174685948553e-15,630.9763742795527
147,8490.0,5.6463821353975365e-28,4.987572271725434e-16,2.9353188429261718e-15,630.9541346670769
148,8510.0,5.6463821353975365e-28,4.987572271725434e-16,2.2877739175756953e-15,630.9318974060309
149,8530.0,5.6463821353975365e-28,4.987572271725434e-16,1.7809915587506702e-15,630.909662496
150,8550.0,5.6463821353975365e-28,4.987572271725434e-16,1.3848425101555969e-15,630.8874299365699
151,8570.0,5.6463821353975365e-28,4.987572271725434e-16,1.0755423615779532e-15,630.865199727327
152,8590.0,5.6463821353975365e-28,4.987572271725434e-16,8.343381608113575e-16,630.8429718678567
153,8610.0,5.6463821353975365e-28,4.987572271725434e-16,6.46461997358855e-16,630.8207463577453
154,8630.0,5.6463821353975365e-28,4.987572271725434e-16,5.002983295640449e-16,630.798523196579
155,8650.0,5.6463821353975365e-28,4.987572271725434e-16,3.86722222752056e-16,630.7763023839441
156,8670.0,5.6463821353975365e-28,4.987572271725434e-16,2.985740758872803e-16,630.7540839194269
157,8690.0,5.6463821353975365e-28,4.987572271725434e-16,2.3024320863295723e-16,630.7318678026138
158,8710.0,5.6463821353975365e-28,4.987572271725434e-16,1.7733816265809243e-16,630.7096540330915
159,8730.0,5.6463821353975365e-28,4.987572271725434e-16,1.3642598825861306e-16,630.6874426104467
160,8750.0,5.6463821353975365e-28,4.987572271725434e-16,1.0482634194627479e-16,630.6652335342662
161,8760.0,5.6463821353975365e-28,4.987572271725434e-16,9.271754312063779e-09,315.3242890967225
162,8770.0,5.6463821353975365e-28,4.987572271725434e-16,8.67679131519316e-09,315.3187377074143
163,8780.0,5.6463821353975365e-28,4.987572271725434e-16,8.11878204360143e-09,315.3131866112979
164,8790.0,5.6463821353975365e-28,4.987572271725434e-16,7.59551169871162e-09,315.3076358083475
165,8800.0,5.6463821353975365e-28,4.987572271725434e-16,7.104893095356312e-09,315.3020852985375
166,8810.0,5.6463821353975365e-28,4.987572271725434e-16,6.6449596257721525e-09,315.2965350818419
167,8820.0,5.6463821353975365e-28,4.987572271725434e-16,6.213858592608368e-09,315.2909851582349
168,8830.0,5.6463821353975365e-28,4.987572271725434e-16,5.809844892680929e-09,315.28543552769077
169,8840.0,5.6463821353975365e-28,4.987572271725434e-16,5.4312750340536344e-09,315.27988619018373
170,8850.0,5.6463821353975365e-28,4.987572271725434e-16,5.076601469832185e-09,315.27433714568804
171,8860.0,5.6463821353975365e-28,4.987572271725434e-16,4.744367232833807e-09,315.2687883941777
172,8870.0,5.6463821353975365e-28,4.987572271725434e-16,4.433200856031555e-09,315.26323993562715
173,8880.0,5.6463821353975365e-28,4.987572271725434e-16,4.141811564385101e-09,315.25769177001047
174,8890.0,5.6463821353975365e-28,4.987572271725434e-16,3.86898472434511e-09,315.252143897302
175,8900.0,5.6463821353975365e-28,4.987572271725434e-16,3.613577537967907e-09,315.2465963174759
176,8910.0,5.6463821353975365e-28,4.987572271725434e-16,3.3745149691975895e-09,315.2410490305065
177,8920.0,5.6463821353975365e-28,4.987572271725434e-16,3.1507858904647243e-09,315.2355020363678
178,8930.0,5.6463821353975365e-28,4.987572271725434e-16,2.941439438319106e-09,315.2299553350343
179,8940.0,5.6463821353975365e-28,4.987572271725434e-16,2.745581567354904e-09,315.22440892648007
180,8950.0,5.6463821353975365e-28,4.987572271725434e-16,2.5623717922052888e-09,315.2188628106794
181,8960.0,5.6463821353975365e-28,4.987572271725434e-16,2.391020107876969e-09,315.21331698760656
182,8970.0,5.6463821353975365e-28,4.987572271725434e-16,2.2307840791699338e-09,315.2077714572358
183,8980.0,5.6463821353975365e-28,4.987572271725434e-16,2.080966090375991e-09,315.20222621954144
184,8990.0,5.6463821353975365e-28,4.987572271725434e-16,1.9409107468837545e-09,315.1966812744977
185,9000.0,5.6463821353975365e-28,4.987572271725434e-16,1.8100024207261978e-09,315.1911366220787
186,9010.0,5.6463821353975365e-28,4.987572271725434e-16,1.687662932501776e-09,315.18559226225875
187,9020.0,5.6463821353975365e-28,4.987572271725434e-16,1.57334936247354e-09,315.1800481950123
188,9030.0,5.6463821353975365e-28,4.987572271725434e-16,1.4665519840078714e-09,315.17450442031344
189,9040.0,5.6463821353975365e-28,4.987572271725434e-16,1.3667923128566715e-09,315.16896093813637
190,9050.0,5.6463821353975365e-28,4.987572271725434e-16,1.2736212661097723e-09,315.16341774845563
191,9060.0,5.6463821353975365e-28,4.987572271725434e-16,1.1866174249568567e-09,315.15787485124537
192,9070.0,5.6463821353975365e-28,4.987572271725434e-16,1.1053853956912623e-09,315.15233224647983
193,9080.0,5.6463821353975365e-28,4.987572271725434e-16,1.0295542636710995e-09,315.1467899341332
194,9090.0,5.6463821353975365e-28,4.987572271725434e-16,9.587761352207602e-10,315.14124791418004
195,9100.0,5.6463821353975365e-28,4.987572271725434e-16,8.92724762711686e-10,315.13570618659446
196,9110.0,5.6463821353975365e-28,4.987572271725434e-16,8.310942483044877e-10,315.1301647513508
197,9120.0,5.6463821353975365e-28,4.987572271725434e-16,7.735978220666512e-10,315.12462360842335
198,9130.0,5.6463821353975365e-28,4.987572271725434e-16,7.19966690400414e-10,315.1190827577863
199,9140.0,5.6463821353975365e-28,4.987572271725434e-16,6.69948950925596e-10,315.11354219941416
200,9150.0,5.6463821353975365e-28,4.987572271725434e-16,6.233085701620331e-10,315.1080019332812
201,9160.0,5.6463821353975365e-28,4.987572271725434e-16,5.798244205467609e-10,315.10246195936156
202,9170.0,5.6463821353975365e-28,4.987572271725434e-16,5.392893735014526e-10,315.0969222776296
203,9180.0,5.6463821353975365e-28,4.987572271725434e-16,5.015094454382516e-10,315.0913828880598
204,9190.0,5.6463821353975365e-28,4.987572271725434e-16,4.663029937556113e-10,315.0858437906264
205,9200.0,5.6463821353975365e-28,4.987572271725434e-16,4.3349996003114136e-10,315.08030498530377
206,9210.0,5.6463821353975365e-28,4.987572271725434e-16,4.029411577665762e-10,315.074766472066
207,9220.0,5.6463821353975365e-28,4.987572271725434e-16,3.744776021804655e-10,315.06922825088765
208,9230.0,5.6463821353975365e-28,4.987572271725434e-16,3.4796987967747403e-10,315.06369032174297
209,9240.0,5.6463821353975365e-28,4.987572271725434e-16,3.232875547503774e-10,315.0581526846064
210,9250.0,5.6463821353975365e-28,4.987572271725434e-16,3.003086121909273e-10,315.0526153394521
211,9260.0,5.6463821353975365e-28,4.987572271725434e-16,2.7891893260037155e-10,315.04707828625453
212,9270.0,5.6463821353975365e-28,4.987572271725434e-16,2.5901179929893716e-10,315.041541524988
213,9280.0,5.6463821353975365e-28,4.987572271725434e-16,2.404874348365115e-10,315.03600505562696
214,9290.0,5.6463821353975365e-28,4.987572271725434e-16,2.2325256540477714e-10,315.03046887814554
215,9300.0,5.6463821353975365e-28,4.987572271725434e-16,2.0722001154362762e-10,315.0249329925183
216,9310.0,5.6463821353975365e-28,4.987572271725434e-16,1.9230830362285016e-10,315.01939739871955
217,9320.0,5.6463821353975365e-28,4.987572271725434e-16,1.7844132066341603e-10,315.0138620967236
218,9330.0,5.6463821353975365e-28,4.987572271725434e-16,1.655479511419769e-10,315.00832708650483
219,9340.0,5.6463821353975365e-28,4.987572271725434e-16,1.5356177449707342e-10,315.00279236803755
220,9350.0,5.6463821353975365e-28,4.987572271725434e-16,1.4242076212676248e-10,314.99725794129637
221,9360.0,5.6463821353975365e-28,4.987572271725434e-16,1.3206699673471176e-10,314.9917238062554
222,9370.0,5.6463821353975365e-28,4.987572271725434e-16,1.224464089456288e-10,314.9861899628891
223,9380.0,5.6463821353975365e-28,4.987572271725434e-16,1.1350853017143104e-10,314.9806564111718
224,9390.0,5.6463821353975365e-28,4.987572271725434e-16,1.0520626076674259e-10,314.97512315107804
225,9400.0,5.6463821353975365e-28,4.987572271725434e-16,9.749565256656912e-11,314.969590182582
226,9410.0,5.6463821353975365e-28,4.987572271725434e-16,9.033570495037422e-11,314.96405750565833
227,9420.0,5.6463821353975365e-28,4.987572271725434e-16,8.368817362523713e-11,314.95852512028114
228,9430.0,5.6463821353975365e-28,4.987572271725434e-16,7.75173913668729e-11,314.95299302642496
229,9440.0,5.6463821353975365e-28,4.987572271725434e-16,7.179010000070821e-11,314.94746122406417
230,9450.0,5.6463821353975365e-28,4.987572271725434e-16,6.647529294634065e-11,314.9419297131733
231,9460.0,5.6463821353975365e-28,4.987572271725434e-16,6.154406768765259e-11,314.93639849372653
232,9470.0,5.6463821353975365e-28,4.987572271725434e-16,5.69694875675876e-11,314.93086756569846
233,9480.0,5.6463821353975365e-28,4.987572271725434e-16,5.272645234139452e-11,314.92533692906335
234,9490.0,5.6463821353975365e-28,4.987572271725434e-16,4.879157695497467e-11,314.9198065837958
235,9500.0,5.6463821353975365e-28,4.987572271725434e-16,4.5143078046046784e-11,314.91427652986994
236,9510.0,5.6463821353975365e-28,4.987572271725434e-16,4.176066769515354e-11,314.9087467672605
237,9520.0,5.6463821353975365e-28,4.987572271725434e-16,3.8625453981256145e-11,314.90321729594166
238,9530.0,5.6463821353975365e-28,4.987572271725434e-16,3.571984792280394e-11,314.897688115888
239,9540.0,5.6463821353975365e-28,4.987572271725434e-16,3.3027476409899515e-11,314.8921592270739
240,9550.0,5.6463821353975365e-28,4.987572271725434e-16,3.053310075646701e-11,314.8866306294738
241,9560.0,5.6463821353975365e-28,4.987572271725434e-16,2.8222540523356996e-11,314.8811023230622
242,9570.0,5.6463821353975365e-28,4.987572271725434e-16,2.6082602284077008e-11,314.8755743078134
243,9580.0,5.6463821353975365e-28,4.987572271725434e-16,2.4101013024428336e-11,314.8700465837019
244,9590.0,5.6463821353975365e-28,4.987572271725434e-16,2.226635788581171e-11,314.86451915070217
245,9600.0,5.6463821353975365e-28,4.987572271725434e-16,2.0568021979372983e-11,314.8589920087887
246,9610.0,5.6463821353975365e-28,4.987572271725434e-16,1.8996136014598527e-11,314.85346515793583
247,9620.0,5.6463821353975365e-28,4.987572271725434e-16,1.7541525501454875e-11,314.8479385981181
248,9630.0,5.6463821353975365e-28,4.987572271725434e-16,1.6195663299752835e-11,314.8424123293099
249,9640.0,5.6463821353975365e-28,4.987572271725434e-16,1.495062530316902e-11,314.8368863514858
250,9650.0,5.6463821353975365e-28,4.987572271725434e-16,1.3799049058308905e-11,314.83136066462026
251,9660.0,5.6463821353975365e-28,4.987572271725434e-16,1.2734095131403406e-11,314.8258352686877
252,9670.0,5.6463821353975365e-28,4.987572271725434e-16,1.1749411046708647e-11,314.8203101636624
253,9680.0,5.6463821353975365e-28,4.987572271725434e-16,1.0839097631499725e-11,314.8147853495191
254,9690.0,5.6463821353975365e-28,4.987572271725434e-16,9.997677612729361e-12,314.80926082623233
255,9700.0,5.6463821353975365e-28,4.987572271725434e-16,9.22006632000503e-12,314.8037365937763
256,9710.0,5.6463821353975365e-28,4.987572271725434e-16,8.501544358552596e-12,314.79821265212564
257,9720.0,5.6463821353975365e-28,4.987572271725434e-16,7.837732124310116e-12,314.7926890012548
258,9730.0,5.6463821353975365e-28,4.987572271725434e-16,7.224566041281282e-12,314.78716564113836
259,9740.0,5.6463821353975365e-28,4.987572271725434e-16,6.6582764087697185e-12,314.78164257175075
260,9750.0,5.6463821353975365e-28,4.987572271725434e-16,6.1353667531708814e-12,314.77611979306636
261,9760.0,5.6463821353975365e-28,4.987572271725434e-16,5.652594585626167e-12,314.7705973050599
262,9770.0,5.6463821353975365e-28,4.987572271725434e-16,5.2069534730724104e-12,314.7650751077058
263,9780.0,5.6463821353975365e-28,4.987572271725434e-16,4.795656336071064e-12,314.7595532009785
264,9790.0,5.6463821353975365e-28,4.987572271725434e-16,4.4161198923006646e-12,314.7540315848524
265,9800.0,5.6463821353975365e-28,4.987572271725434e-16,4.065950169760676e-12,314.74851025930224
266,9810.0,5.6463821353975365e-28,4.987572271725434e-16,3.742929018580025e-12,314.74298922430256
267,9820.0,5.6463821353975365e-28,4.987572271725434e-16,3.4450015548795025e-12,314.7374684798276
268,9830.0,5.6463821353975365e-28,4.987572271725434e-16,3.1702644744064895e-12,314.73194802585203
269,9840.0,5.6463821353975365e-28,4.987572271725434e-16,2.9169551776723134e-12,314.72642786235053
270,9850.0,5.6463821353975365e-28,4.987572271725434e-16,2.6834416520841965e-12,314.7209079892975
271,9860.0,5.6463821353975365e-28,4.987572271725434e-16,2.4682130600911384e-12,314.71538840666733
272,9870.0,5.6463821353975365e-28,4.987572271725434e-16,2.2698709856752675e-12,314.7098691144347
273,9880.0,5.6463821353975365e-28,4.987572271725434e-16,2.0871212946220308e-12,314.70435011257416
274,9890.0,5.6463821353975365e-28,4.987572271725434e-16,1.9187665669129697e-12,314.6988314010602
275,9900.0,5.6463821353975365e-28,4.987572271725434e-16,1.7636990623112557e-12,314.69331297986747
276,9910.0,5.6463821353975365e-28,4.987572271725434e-16,1.6208941827665144e-12,314.6877948489703
277,9920.0,5.6463821353975365e-28,4.987572271725434e-16,1.4894043976596663e-12,314.6822770083434
278,9930.0,5.6463821353975365e-28,4.987572271725434e-16,1.3683536001517666e-12,314.67675945796134
279,9940.0,5.6463821353975365e-28,4.987572271725434e-16,1.2569318650005382e-12,314.67124219779856
280,9950.0,5.6463821353975365e-28,4.987572271725434e-16,1.1543905801767598e-12,314.6657252278298
